id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-SIN-000438-03,SIN-000438,informe_tecnico,True,True,2023-04-17,False,
DOC-SIN-000448-01,SIN-000448,denuncia,True,True,2019-10-05,False,
DOC-SIN-000448-02,SIN-000448,factura,True,True,2019-10-05,False,
DOC-SIN-000448-03,SIN-000448,informe_tecnico,True,True,2019-10-05,False,
DOC-SIN-000450-01,SIN-000450,denuncia,True,True,2026-03-05,False,
DOC-SIN-000450-02,SIN-000450,factura,True,True,2026-03-05,False,
DOC-SIN-000450-03,SIN-000450,informe_tecnico,True,True,2026-03-05,False,
DOC-SIN-000451-01,SIN-000451,denuncia,True,True,2019-01-20,False,
DOC-SIN-000451-02,SIN-000451,factura,True,True,2019-01-20,False,
DOC-SIN-000451-03,SIN-000451,informe_tecnico,True,True,2019-01-20,False,
DOC-SIN-000458-01,SIN-000458,denuncia,True,True,2025-06-21,False,
DOC-SIN-000458-02,SIN-000458,factura,True,True,2025-06-21,False,
DOC-SIN-000458-03,SIN-000458,informe_tecnico,True,True,2025-06-21,False,
DOC-SIN-000464-01,SIN-000464,denuncia,True,True,2023-03-22,False,
DOC-SIN-000464-02,SIN-000464,factura,True,True,2023-03-22,False,
DOC-SIN-000464-03,SIN-000464,informe_tecnico,True,True,2023-03-22,False,
DOC-SIN-000465-01,SIN-000465,denuncia,True,False,2019-10-05,False,Documento pendiente de revisión
DOC-SIN-000465-02,SIN-000465,factura,False,False,2019-10-05,True,Documento pendiente de revisión
DOC-SIN-000468-01,SIN-000468,denuncia,True,True,2022-06-09,False,
DOC-SIN-000468-02,SIN-000468,factura,True,True,2022-06-09,False,
DOC-SIN-000468-03,SIN-000468,informe_tecnico,True,True,2022-06-09,False,
DOC-SIN-000469-01,SIN-000469,denuncia,True,False,2021-02-01,False,Documento pendiente de revisión
DOC-SIN-000469-02,SIN-000469,factura,False,False,2021-02-01,True,Documento pendiente de revisión
DOC-SIN-000481-01,SIN-000481,denuncia,True,True,2022-04-09,False,
DOC-SIN-000481-02,SIN-000481,factura,True,True,2022-04-09,False,
DOC-SIN-000481-03,SIN-000481,informe_tecnico,True,True,2022-04-09,False,
DOC-SIN-000488-01,SIN-000488,denuncia,True,False,2019-03-06,False,Documento pendiente de revisión
DOC-SIN-000488-02,SIN-000488,factura,False,False,2019-03-06,True,Documento pendiente de revisión
DOC-SIN-000494-01,SIN-000494,denuncia,True,False,2024-02-06,False,Documento pendiente de revisión
DOC-SIN-000494-02,SIN-000494,factura,False,False,2024-02-06,True,Documento pendiente de revisión
DOC-SIN-000495-01,SIN-000495,denuncia,True,True,2021-01-03,False,
DOC-SIN-000495-02,SIN-000495,factura,True,True,2021-01-03,False,
DOC-SIN-000495-03,SIN-000495,informe_tecnico,True,True,2021-01-03,False,
DOC-SIN-000496-01,SIN-000496,denuncia,True,False,2024-09-07,False,Documento pendiente de revisión
DOC-SIN-000496-02,SIN-000496,factura,False,False,2024-09-07,True,Documento pendiente de revisión
DOC-SIN-000500-01,SIN-000500,denuncia,True,False,2021-08-19,False,Documento pendiente de revisión
DOC-SIN-000500-02,SIN-000500,factura,False,False,2021-08-19,True,Documento pendiente de revisión
DOC-SIN-000503-01,SIN-000503,denuncia,True,False,2022-01-15,False,Documento pendiente de revisión
DOC-SIN-000503-02,SIN-000503,factura,False,False,2022-01-15,True,Documento pendiente de revisión
DOC-SIN-000509-01,SIN-000509,denuncia,True,True,2019-04-09,False,
DOC-SIN-000509-02,SIN-000509,factura,True,True,2019-04-09,False,
DOC-SIN-000509-03,SIN-000509,informe_tecnico,True,True,2019-04-09,False,
DOC-SIN-000517-01,SIN-000517,denuncia,True,True,2025-06-24,False,
DOC-SIN-000517-02,SIN-000517,factura,True,True,2025-06-24,False,
DOC-SIN-000517-03,SIN-000517,informe_tecnico,True,True,2025-06-24,False,
DOC-SIN-000523-01,SIN-000523,denuncia,True,True,2021-11-26,False,
DOC-SIN-000523-02,SIN-000523,factura,True,True,2021-11-26,False,
DOC-SIN-000523-03,SIN-000523,informe_tecnico,True,True,2021-11-26,False,
DOC-SIN-000524-01,SIN-000524,denuncia,True,True,2025-12-17,False,
DOC-SIN-000524-02,SIN-000524,factura,True,True,2025-12-17,False,
DOC-SIN-000524-03,SIN-000524,informe_tecnico,True,True,2025-12-17,False,
DOC-SIN-000527-01,SIN-000527,denuncia,True,True,2019-08-17,False,
DOC-SIN-000527-02,SIN-000527,factura,True,True,2019-08-17,False,
DOC-SIN-000527-03,SIN-000527,informe_tecnico,True,True,2019-08-17,False,
DOC-SIN-000534-01,SIN-000534,denuncia,True,True,2024-05-06,False,
DOC-SIN-000534-02,SIN-000534,factura,True,True,2024-05-06,False,
DOC-SIN-000534-03,SIN-000534,informe_tecnico,True,True,2024-05-06,False,
DOC-SIN-000536-01,SIN-000536,denuncia,True,True,2024-11-23,False,
DOC-SIN-000536-02,SIN-000536,factura,True,True,2024-11-23,False,
DOC-SIN-000536-03,SIN-000536,informe_tecnico,True,True,2024-11-23,False,
DOC-SIN-000539-01,SIN-000539,denuncia,True,True,2019-03-22,False,
DOC-SIN-000539-02,SIN-000539,factura,True,True,2019-03-22,False,
DOC-SIN-000539-03,SIN-000539,informe_tecnico,True,True,2019-03-22,False,
DOC-SIN-000551-01,SIN-000551,denuncia,True,True,2024-09-03,False,
DOC-SIN-000551-02,SIN-000551,factura,True,True,2024-09-03,False,
DOC-SIN-000551-03,SIN-000551,informe_tecnico,True,True,2024-09-03,False,
DOC-SIN-000553-01,SIN-000553,denuncia,True,True,2023-08-20,False,
DOC-SIN-000553-02,SIN-000553,factura,True,True,2023-08-20,False,
DOC-SIN-000553-03,SIN-000553,informe_tecnico,True,True,2023-08-20,False,
DOC-SIN-000556-01,SIN-000556,denuncia,True,True,2026-10-27,False,
DOC-SIN-000556-02,SIN-000556,factura,True,True,2026-10-27,False,
DOC-SIN-000556-03,SIN-000556,informe_tecnico,True,True,2026-10-27,False,
DOC-SIN-000563-01,SIN-000563,denuncia,True,False,2026-11-25,False,Documento pendiente de revisión
DOC-SIN-000563-02,SIN-000563,factura,False,False,2026-11-25,True,Documento pendiente de revisión
DOC-SIN-000564-01,SIN-000564,denuncia,True,True,2024-11-22,False,
DOC-SIN-000564-02,SIN-000564,factura,True,True,2024-11-22,False,
DOC-SIN-000564-03,SIN-000564,informe_tecnico,True,True,2024-11-22,False,
DOC-SIN-000565-01,SIN-000565,denuncia,True,True,2021-06-11,False,
DOC-SIN-000565-02,SIN-000565,factura,True,True,2021-06-11,False,
DOC-SIN-000565-03,SIN-000565,informe_tecnico,True,True,2021-06-11,False,
DOC-SIN-000566-01,SIN-000566,denuncia,True,True,2020-07-29,False,
DOC-SIN-000566-02,SIN-000566,factura,True,True,2020-07-29,False,
DOC-SIN-000566-03,SIN-000566,informe_tecnico,True,True,2020-07-29,False,
DOC-SIN-000567-01,SIN-000567,denuncia,True,True,2019-07-24,False,
DOC-SIN-000567-02,SIN-000567,factura,True,True,2019-07-24,False,
DOC-SIN-000567-03,SIN-000567,informe_tecnico,True,True,2019-07-24,False,
DOC-SIN-000571-01,SIN-000571,denuncia,True,True,2019-08-30,False,
DOC-SIN-000571-02,SIN-000571,factura,True,True,2019-08-30,False,
DOC-SIN-000571-03,SIN-000571,informe_tecnico,True,True,2019-08-30,False,
DOC-SIN-000572-01,SIN-000572,denuncia,True,False,2024-07-22,False,Documento pendiente de revisión
DOC-SIN-000572-02,SIN-000572,factura,False,False,2024-07-22,True,Documento pendiente de revisión
DOC-SIN-000574-01,SIN-000574,denuncia,True,False,2020-08-06,False,Documento pendiente de revisión
DOC-SIN-000574-02,SIN-000574,factura,False,False,2020-08-06,True,Documento pendiente de revisión
DOC-SIN-000581-01,SIN-000581,denuncia,True,True,2026-11-26,False,
DOC-SIN-000581-02,SIN-000581,factura,True,True,2026-11-26,False,
DOC-SIN-000581-03,SIN-000581,informe_tecnico,True,True,2026-11-26,False,
DOC-SIN-000587-01,SIN-000587,denuncia,True,False,2025-07-15,False,Documento pendiente de revisión
DOC-SIN-000587-02,SIN-000587,factura,False,False,2025-07-15,True,Documento pendiente de revisión
DOC-SIN-000592-01,SIN-000592,denuncia,True,True,2019-08-29,False,
DOC-SIN-000592-02,SIN-000592,factura,True,True,2019-08-29,False,
DOC-SIN-000592-03,SIN-000592,informe_tecnico,True,True,2019-08-29,False,
DOC-SIN-000595-01,SIN-000595,denuncia,True,True,2025-03-30,False,
DOC-SIN-000595-02,SIN-000595,factura,True,True,2025-03-30,False,
DOC-SIN-000595-03,SIN-000595,informe_tecnico,True,True,2025-03-30,False,
DOC-SIN-000599-01,SIN-000599,denuncia,True,False,2022-03-06,False,Documento pendiente de revisión
DOC-SIN-000599-02,SIN-000599,factura,False,False,2022-03-06,True,Documento pendiente de revisión
DOC-SIN-000611-01,SIN-000611,denuncia,True,True,2019-02-25,False,
DOC-SIN-000611-02,SIN-000611,factura,True,True,2019-02-25,False,
DOC-SIN-000611-03,SIN-000611,informe_tecnico,True,True,2019-02-25,False,
DOC-SIN-000618-01,SIN-000618,denuncia,True,True,2026-05-20,False,
DOC-SIN-000618-02,SIN-000618,factura,True,True,2026-05-20,False,
DOC-SIN-000618-03,SIN-000618,informe_tecnico,True,True,2026-05-20,False,
DOC-SIN-000625-01,SIN-000625,denuncia,True,True,2020-12-19,False,
DOC-SIN-000625-02,SIN-000625,factura,True,True,2020-12-19,False,
DOC-SIN-000625-03,SIN-000625,informe_tecnico,True,True,2020-12-19,False,
DOC-SIN-000626-01,SIN-000626,denuncia,True,False,2019-03-08,False,Documento pendiente de revisión
DOC-SIN-000626-02,SIN-000626,factura,False,False,2019-03-08,True,Documento pendiente de revisión
DOC-SIN-000629-01,SIN-000629,denuncia,True,True,2025-11-05,False,
DOC-SIN-000629-02,SIN-000629,factura,True,True,2025-11-05,False,
DOC-SIN-000629-03,SIN-000629,informe_tecnico,True,True,2025-11-05,False,
DOC-SIN-000631-01,SIN-000631,denuncia,True,True,2024-06-12,False,
DOC-SIN-000631-02,SIN-000631,factura,True,True,2024-06-12,False,
DOC-SIN-000631-03,SIN-000631,informe_tecnico,True,True,2024-06-12,False,
DOC-SIN-000633-01,SIN-000633,denuncia,True,True,2019-10-22,False,
DOC-SIN-000633-02,SIN-000633,factura,True,True,2019-10-22,False,
DOC-SIN-000633-03,SIN-000633,informe_tecnico,True,True,2019-10-22,False,
DOC-SIN-000634-01,SIN-000634,denuncia,True,True,2024-06-28,False,
DOC-SIN-000634-02,SIN-000634,factura,True,True,2024-06-28,False,
DOC-SIN-000634-03,SIN-000634,informe_tecnico,True,True,2024-06-28,False,
DOC-SIN-000636-01,SIN-000636,denuncia,True,False,2021-12-17,False,Documento pendiente de revisión
DOC-SIN-000636-02,SIN-000636,factura,False,False,2021-12-17,True,Documento pendiente de revisión
DOC-SIN-000641-01,SIN-000641,denuncia,True,False,2026-02-26,False,Documento pendiente de revisión
DOC-SIN-000641-02,SIN-000641,factura,False,False,2026-02-26,True,Documento pendiente de revisión
DOC-SIN-000651-01,SIN-000651,denuncia,True,True,2022-07-19,False,
DOC-SIN-000651-02,SIN-000651,factura,True,True,2022-07-19,False,
DOC-SIN-000651-03,SIN-000651,informe_tecnico,True,True,2022-07-19,False,
DOC-SIN-000653-01,SIN-000653,denuncia,True,True,2026-06-29,False,
DOC-SIN-000653-02,SIN-000653,factura,True,True,2026-06-29,False,
DOC-SIN-000653-03,SIN-000653,informe_tecnico,True,True,2026-06-29,False,
DOC-SIN-000654-01,SIN-000654,denuncia,True,True,2022-10-15,False,
DOC-SIN-000654-02,SIN-000654,factura,True,True,2022-10-15,False,
DOC-SIN-000654-03,SIN-000654,informe_tecnico,True,True,2022-10-15,False,
DOC-SIN-000655-01,SIN-000655,denuncia,True,False,2026-06-01,False,Documento pendiente de revisión
DOC-SIN-000655-02,SIN-000655,factura,False,False,2026-06-01,True,Documento pendiente de revisión
DOC-SIN-000661-01,SIN-000661,denuncia,True,False,2026-10-16,False,Documento pendiente de revisión
DOC-SIN-000661-02,SIN-000661,factura,False,False,2026-10-16,True,Documento pendiente de revisión
DOC-SIN-000663-01,SIN-000663,denuncia,True,False,2021-01-20,False,Documento pendiente de revisión
DOC-SIN-000663-02,SIN-000663,factura,False,False,2021-01-20,True,Documento pendiente de revisión
DOC-SIN-000664-01,SIN-000664,denuncia,True,False,2020-05-31,False,Documento pendiente de revisión
DOC-SIN-000664-02,SIN-000664,factura,False,False,2020-05-31,True,Documento pendiente de revisión
DOC-SIN-000666-01,SIN-000666,denuncia,True,False,2021-06-04,False,Documento pendiente de revisión
DOC-SIN-000666-02,SIN-000666,factura,False,False,2021-06-04,True,Documento pendiente de revisión
DOC-SIN-000668-01,SIN-000668,denuncia,True,True,2025-10-14,False,
DOC-SIN-000668-02,SIN-000668,factura,True,True,2025-10-14,False,
DOC-SIN-000668-03,SIN-000668,informe_tecnico,True,True,2025-10-14,False,
DOC-SIN-000678-01,SIN-000678,denuncia,True,False,2019-01-22,False,Documento pendiente de revisión
DOC-SIN-000678-02,SIN-000678,factura,False,False,2019-01-22,True,Documento pendiente de revisión
DOC-SIN-000679-01,SIN-000679,denuncia,True,False,2025-11-26,False,Documento pendiente de revisión
DOC-SIN-000679-02,SIN-000679,factura,False,False,2025-11-26,True,Documento pendiente de revisión
DOC-SIN-000680-01,SIN-000680,denuncia,True,False,2026-05-20,False,Documento pendiente de revisión
DOC-SIN-000680-02,SIN-000680,factura,False,False,2026-05-20,True,Documento pendiente de revisión
DOC-SIN-000681-01,SIN-000681,denuncia,True,False,2023-11-30,False,Documento pendiente de revisión
DOC-SIN-000681-02,SIN-000681,factura,False,False,2023-11-30,True,Documento pendiente de revisión
DOC-SIN-000682-01,SIN-000682,denuncia,True,True,2022-01-02,False,
DOC-SIN-000682-02,SIN-000682,factura,True,True,2022-01-02,False,
DOC-SIN-000682-03,SIN-000682,informe_tecnico,True,True,2022-01-02,False,
DOC-SIN-000683-01,SIN-000683,denuncia,True,True,2023-05-27,False,
DOC-SIN-000683-02,SIN-000683,factura,True,True,2023-05-27,False,
DOC-SIN-000683-03,SIN-000683,informe_tecnico,True,True,2023-05-27,False,
DOC-SIN-000688-01,SIN-000688,denuncia,True,False,2025-10-22,False,Documento pendiente de revisión
DOC-SIN-000688-02,SIN-000688,factura,False,False,2025-10-22,True,Documento pendiente de revisión
DOC-SIN-000690-01,SIN-000690,denuncia,True,False,2020-02-11,False,Documento pendiente de revisión
DOC-SIN-000690-02,SIN-000690,factura,False,False,2020-02-11,True,Documento pendiente de revisión
DOC-SIN-000691-01,SIN-000691,denuncia,True,True,2025-05-01,False,
DOC-SIN-000691-02,SIN-000691,factura,True,True,2025-05-01,False,
DOC-SIN-000691-03,SIN-000691,informe_tecnico,True,True,2025-05-01,False,
DOC-SIN-000692-01,SIN-000692,denuncia,True,True,2020-06-17,False,
DOC-SIN-000692-02,SIN-000692,factura,True,True,2020-06-17,False,
DOC-SIN-000692-03,SIN-000692,informe_tecnico,True,True,2020-06-17,False,
DOC-SIN-000694-01,SIN-000694,denuncia,True,True,2024-11-28,False,
DOC-SIN-000694-02,SIN-000694,factura,True,True,2024-11-28,False,
DOC-SIN-000694-03,SIN-000694,informe_tecnico,True,True,2024-11-28,False,
DOC-SIN-000696-01,SIN-000696,denuncia,True,True,2020-07-11,False,
DOC-SIN-000696-02,SIN-000696,factura,True,True,2020-07-11,False,
DOC-SIN-000696-03,SIN-000696,informe_tecnico,True,True,2020-07-11,False,
DOC-SIN-000704-01,SIN-000704,denuncia,True,True,2022-03-01,False,
DOC-SIN-000704-02,SIN-000704,factura,True,True,2022-03-01,False,
DOC-SIN-000704-03,SIN-000704,informe_tecnico,True,True,2022-03-01,False,
DOC-SIN-000705-01,SIN-000705,denuncia,True,True,2023-10-18,False,
DOC-SIN-000705-02,SIN-000705,factura,True,True,2023-10-18,False,
DOC-SIN-000705-03,SIN-000705,informe_tecnico,True,True,2023-10-18,False,
DOC-SIN-000709-01,SIN-000709,denuncia,True,True,2019-01-20,False,
DOC-SIN-000709-02,SIN-000709,factura,True,True,2019-01-20,False,
DOC-SIN-000709-03,SIN-000709,informe_tecnico,True,True,2019-01-20,False,
DOC-SIN-000710-01,SIN-000710,denuncia,True,True,2023-09-28,False,
DOC-SIN-000710-02,SIN-000710,factura,True,True,2023-09-28,False,
DOC-SIN-000710-03,SIN-000710,informe_tecnico,True,True,2023-09-28,False,
DOC-SIN-000714-01,SIN-000714,denuncia,True,True,2024-11-06,False,
DOC-SIN-000714-02,SIN-000714,factura,True,True,2024-11-06,False,
DOC-SIN-000714-03,SIN-000714,informe_tecnico,True,True,2024-11-06,False,
DOC-SIN-000718-01,SIN-000718,denuncia,True,True,2020-02-13,False,
DOC-SIN-000718-02,SIN-000718,factura,True,True,2020-02-13,False,
DOC-SIN-000718-03,SIN-000718,informe_tecnico,True,True,2020-02-13,False,
DOC-SIN-000730-01,SIN-000730,denuncia,True,True,2025-09-23,False,
DOC-SIN-000730-02,SIN-000730,factura,True,True,2025-09-23,False,
DOC-SIN-000730-03,SIN-000730,informe_tecnico,True,True,2025-09-23,False,
DOC-SIN-000742-01,SIN-000742,denuncia,True,False,2021-07-08,False,Documento pendiente de revisión
DOC-SIN-000742-02,SIN-000742,factura,False,False,2021-07-08,True,Documento pendiente de revisión
DOC-SIN-000743-01,SIN-000743,denuncia,True,True,2020-03-14,False,
DOC-SIN-000743-02,SIN-000743,factura,True,True,2020-03-14,False,
DOC-SIN-000743-03,SIN-000743,informe_tecnico,True,True,2020-03-14,False,
DOC-SIN-000746-01,SIN-000746,denuncia,True,False,2024-10-01,False,Documento pendiente de revisión
DOC-SIN-000746-02,SIN-000746,factura,False,False,2024-10-01,True,Documento pendiente de revisión
DOC-SIN-000755-01,SIN-000755,denuncia,True,True,2023-07-12,False,
DOC-SIN-000755-02,SIN-000755,factura,True,True,2023-07-12,False,
DOC-SIN-000755-03,SIN-000755,informe_tecnico,True,True,2023-07-12,False,
DOC-SIN-000756-01,SIN-000756,denuncia,True,True,2019-02-16,False,
DOC-SIN-000756-02,SIN-000756,factura,True,True,2019-02-16,False,
DOC-SIN-000756-03,SIN-000756,informe_tecnico,True,True,2019-02-16,False,
DOC-SIN-000767-01,SIN-000767,denuncia,True,True,2022-06-14,False,
DOC-SIN-000767-02,SIN-000767,factura,True,True,2022-06-14,False,
DOC-SIN-000767-03,SIN-000767,informe_tecnico,True,True,2022-06-14,False,
DOC-SIN-000769-01,SIN-000769,denuncia,True,True,2022-04-13,False,
DOC-SIN-000769-02,SIN-000769,factura,True,True,2022-04-13,False,
DOC-SIN-000769-03,SIN-000769,informe_tecnico,True,True,2022-04-13,False,
DOC-SIN-000773-01,SIN-000773,denuncia,True,True,2019-06-18,False,
DOC-SIN-000773-02,SIN-000773,factura,True,True,2019-06-18,False,
DOC-SIN-000773-03,SIN-000773,informe_tecnico,True,True,2019-06-18,False,
DOC-SIN-000779-01,SIN-000779,denuncia,True,True,2022-12-21,False,
DOC-SIN-000779-02,SIN-000779,factura,True,True,2022-12-21,False,
DOC-SIN-000779-03,SIN-000779,informe_tecnico,True,True,2022-12-21,False,
DOC-SIN-000784-01,SIN-000784,denuncia,True,False,2025-02-17,False,Documento pendiente de revisión
DOC-SIN-000784-02,SIN-000784,factura,False,False,2025-02-17,True,Documento pendiente de revisión
DOC-SIN-000787-01,SIN-000787,denuncia,True,False,2024-02-23,False,Documento pendiente de revisión
DOC-SIN-000787-02,SIN-000787,factura,False,False,2024-02-23,True,Documento pendiente de revisión
DOC-SIN-000790-01,SIN-000790,denuncia,True,True,2020-10-31,False,
DOC-SIN-000790-02,SIN-000790,factura,True,True,2020-10-31,False,
DOC-SIN-000790-03,SIN-000790,informe_tecnico,True,True,2020-10-31,False,
DOC-SIN-000796-01,SIN-000796,denuncia,True,True,2021-11-04,False,
DOC-SIN-000796-02,SIN-000796,factura,True,True,2021-11-04,False,
DOC-SIN-000796-03,SIN-000796,informe_tecnico,True,True,2021-11-04,False,
DOC-SIN-000797-01,SIN-000797,denuncia,True,True,2025-12-21,False,
DOC-SIN-000797-02,SIN-000797,factura,True,True,2025-12-21,False,
DOC-SIN-000797-03,SIN-000797,informe_tecnico,True,True,2025-12-21,False,
DOC-SIN-000800-01,SIN-000800,denuncia,True,False,2019-08-17,False,Documento pendiente de revisión
DOC-SIN-000800-02,SIN-000800,factura,False,False,2019-08-17,True,Documento pendiente de revisión
DOC-SIN-000802-01,SIN-000802,denuncia,True,True,2025-01-14,False,
DOC-SIN-000802-02,SIN-000802,factura,True,True,2025-01-14,False,
DOC-SIN-000802-03,SIN-000802,informe_tecnico,True,True,2025-01-14,False,
DOC-SIN-000803-01,SIN-000803,denuncia,True,True,2026-05-28,False,
DOC-SIN-000803-02,SIN-000803,factura,True,True,2026-05-28,False,
DOC-SIN-000803-03,SIN-000803,informe_tecnico,True,True,2026-05-28,False,
DOC-SIN-000810-01,SIN-000810,denuncia,True,True,2019-03-13,False,
DOC-SIN-000810-02,SIN-000810,factura,True,True,2019-03-13,False,
DOC-SIN-000810-03,SIN-000810,informe_tecnico,True,True,2019-03-13,False,
DOC-SIN-000811-01,SIN-000811,denuncia,True,False,2026-05-06,False,Documento pendiente de revisión
DOC-SIN-000811-02,SIN-000811,factura,False,False,2026-05-06,True,Documento pendiente de revisión
DOC-SIN-000822-01,SIN-000822,denuncia,True,True,2020-05-22,False,
DOC-SIN-000822-02,SIN-000822,factura,True,True,2020-05-22,False,
DOC-SIN-000822-03,SIN-000822,informe_tecnico,True,True,2020-05-22,False,
DOC-SIN-000823-01,SIN-000823,denuncia,True,True,2024-12-24,False,
DOC-SIN-000823-02,SIN-000823,factura,True,True,2024-12-24,False,
DOC-SIN-000823-03,SIN-000823,informe_tecnico,True,True,2024-12-24,False,
DOC-SIN-000828-01,SIN-000828,denuncia,True,False,2020-12-11,False,Documento pendiente de revisión
DOC-SIN-000828-02,SIN-000828,factura,False,False,2020-12-11,True,Documento pendiente de revisión
DOC-SIN-000829-01,SIN-000829,denuncia,True,True,2019-06-24,False,
DOC-SIN-000829-02,SIN-000829,factura,True,True,2019-06-24,False,
DOC-SIN-000829-03,SIN-000829,informe_tecnico,True,True,2019-06-24,False,
DOC-SIN-000833-01,SIN-000833,denuncia,True,True,2024-04-20,False,
DOC-SIN-000833-02,SIN-000833,factura,True,True,2024-04-20,False,
DOC-SIN-000833-03,SIN-000833,informe_tecnico,True,True,2024-04-20,False,
DOC-SIN-000837-01,SIN-000837,denuncia,True,True,2021-08-28,False,
DOC-SIN-000837-02,SIN-000837,factura,True,True,2021-08-28,False,
DOC-SIN-000837-03,SIN-000837,informe_tecnico,True,True,2021-08-28,False,
DOC-SIN-000838-01,SIN-000838,denuncia,True,True,2019-08-14,False,
DOC-SIN-000838-02,SIN-000838,factura,True,True,2019-08-14,False,
DOC-SIN-000838-03,SIN-000838,informe_tecnico,True,True,2019-08-14,False,
DOC-SIN-000844-01,SIN-000844,denuncia,True,True,2020-02-14,False,
DOC-SIN-000844-02,SIN-000844,factura,True,True,2020-02-14,False,
DOC-SIN-000844-03,SIN-000844,informe_tecnico,True,True,2020-02-14,False,
DOC-SIN-000852-01,SIN-000852,denuncia,True,True,2020-07-20,False,
DOC-SIN-000852-02,SIN-000852,factura,True,True,2020-07-20,False,
DOC-SIN-000852-03,SIN-000852,informe_tecnico,True,True,2020-07-20,False,
DOC-SIN-000856-01,SIN-000856,denuncia,True,True,2021-05-07,False,
DOC-SIN-000856-02,SIN-000856,factura,True,True,2021-05-07,False,
DOC-SIN-000856-03,SIN-000856,informe_tecnico,True,True,2021-05-07,False,
DOC-SIN-000860-01,SIN-000860,denuncia,True,False,2023-01-18,False,Documento pendiente de revisión
DOC-SIN-000860-02,SIN-000860,factura,False,False,2023-01-18,True,Documento pendiente de revisión
DOC-SIN-000869-01,SIN-000869,denuncia,True,True,2023-01-29,False,
DOC-SIN-000869-02,SIN-000869,factura,True,True,2023-01-29,False,
DOC-SIN-000869-03,SIN-000869,informe_tecnico,True,True,2023-01-29,False,
DOC-SIN-000872-01,SIN-000872,denuncia,True,True,2020-02-19,False,
DOC-SIN-000872-02,SIN-000872,factura,True,True,2020-02-19,False,
DOC-SIN-000872-03,SIN-000872,informe_tecnico,True,True,2020-02-19,False,
DOC-SIN-000873-01,SIN-000873,denuncia,True,True,2021-09-28,False,
DOC-SIN-000873-02,SIN-000873,factura,True,True,2021-09-28,False,
DOC-SIN-000873-03,SIN-000873,informe_tecnico,True,True,2021-09-28,False,
DOC-SIN-000876-01,SIN-000876,denuncia,True,True,2021-04-17,False,
DOC-SIN-000876-02,SIN-000876,factura,True,True,2021-04-17,False,
DOC-SIN-000876-03,SIN-000876,informe_tecnico,True,True,2021-04-17,False,
DOC-SIN-000885-01,SIN-000885,denuncia,True,False,2019-03-13,False,Documento pendiente de revisión
DOC-SIN-000885-02,SIN-000885,factura,False,False,2019-03-13,True,Documento pendiente de revisión
DOC-SIN-000890-01,SIN-000890,denuncia,True,False,2026-05-15,False,Documento pendiente de revisión
DOC-SIN-000890-02,SIN-000890,factura,False,False,2026-05-15,True,Documento pendiente de revisión
DOC-SIN-000892-01,SIN-000892,denuncia,True,True,2024-08-11,False,
DOC-SIN-000892-02,SIN-000892,factura,True,True,2024-08-11,False,
DOC-SIN-000892-03,SIN-000892,informe_tecnico,True,True,2024-08-11,False,
DOC-SIN-000899-01,SIN-000899,denuncia,True,True,2024-10-07,False,
DOC-SIN-000899-02,SIN-000899,factura,True,True,2024-10-07,False,
DOC-SIN-000899-03,SIN-000899,informe_tecnico,True,True,2024-10-07,False,
DOC-SIN-000902-01,SIN-000902,denuncia,True,True,2019-04-15,False,
DOC-SIN-000902-02,SIN-000902,factura,True,True,2019-04-15,False,
DOC-SIN-000902-03,SIN-000902,informe_tecnico,True,True,2019-04-15,False,
DOC-SIN-000906-01,SIN-000906,denuncia,True,False,2020-10-02,False,Documento pendiente de revisión
DOC-SIN-000906-02,SIN-000906,factura,False,False,2020-10-02,True,Documento pendiente de revisión
DOC-SIN-000907-01,SIN-000907,denuncia,True,True,2023-02-03,False,
DOC-SIN-000907-02,SIN-000907,factura,True,True,2023-02-03,False,
DOC-SIN-000907-03,SIN-000907,informe_tecnico,True,True,2023-02-03,False,
DOC-SIN-000910-01,SIN-000910,denuncia,True,False,2026-01-09,False,Documento pendiente de revisión
DOC-SIN-000910-02,SIN-000910,factura,False,False,2026-01-09,True,Documento pendiente de revisión
DOC-SIN-000911-01,SIN-000911,denuncia,True,False,2021-01-19,False,Documento pendiente de revisión
DOC-SIN-000911-02,SIN-000911,factura,False,False,2021-01-19,True,Documento pendiente de revisión
DOC-SIN-000916-01,SIN-000916,denuncia,True,True,2024-09-29,False,
DOC-SIN-000916-02,SIN-000916,factura,True,True,2024-09-29,False,
DOC-SIN-000916-03,SIN-000916,informe_tecnico,True,True,2024-09-29,False,
DOC-SIN-000923-01,SIN-000923,denuncia,True,True,2023-02-22,False,
DOC-SIN-000923-02,SIN-000923,factura,True,True,2023-02-22,False,
DOC-SIN-000923-03,SIN-000923,informe_tecnico,True,True,2023-02-22,False,
DOC-SIN-000932-01,SIN-000932,denuncia,True,True,2022-01-21,False,
DOC-SIN-000932-02,SIN-000932,factura,True,True,2022-01-21,False,
DOC-SIN-000932-03,SIN-000932,informe_tecnico,True,True,2022-01-21,False,
DOC-SIN-000936-01,SIN-000936,denuncia,True,False,2019-03-15,False,Documento pendiente de revisión
DOC-SIN-000936-02,SIN-000936,factura,False,False,2019-03-15,True,Documento pendiente de revisión
DOC-SIN-000938-01,SIN-000938,denuncia,True,False,2020-03-24,False,Documento pendiente de revisión
